Hero,Stat Context Type,Stat Context Name,Stat,Amount
Lúcio,Ruleset,Mystery Heroes,Sound Barriers Provided,114.0
Lúcio,Ruleset,Mystery Heroes,Sound Barriers Provided - Most in Game,11.0
Lúcio,Ruleset,Mystery Heroes,All Damage Done - Most in Game,3130.9805149999997
Lúcio,Ruleset,Mystery Heroes,Eliminations - Most in Game,11.0
Lúcio,Ruleset,Mystery Heroes,Final Blows - Most in Game,6.0
Lúcio,Ruleset,Mystery Heroes,Objective Kills,107.0
Lúcio,Ruleset,Mystery Heroes,Objective Time,2010.5230800000002
Lúcio,Ruleset,Mystery Heroes,Objective Kills - Most in Game,7.0
Lúcio,Ruleset,Mystery Heroes,Objective Time - Most in Game,172.960006
Lúcio,Ruleset,Mystery Heroes,Turrets Destroyed,19.0
Lúcio,Ruleset,Mystery Heroes,Environmental Kills,15.0
Lúcio,Ruleset,Mystery Heroes,Solo Kills - Most in Game,2.0
Lúcio,Ruleset,Mystery Heroes,Medals - Bronze,19.395876
Lúcio,Ruleset,Mystery Heroes,Medals - Silver,16.265822
Lúcio,Ruleset,Mystery Heroes,Medals - Gold,27.556172999999998
Lúcio,Ruleset,Mystery Heroes,Medals,63.217870999999995
Lúcio,Ruleset,Mystery Heroes,Cards,15.0
Lúcio,Ruleset,Mystery Heroes,Melee Final Blows,4.0
Lúcio,Ruleset,Mystery Heroes,Time Spent on Fire,213.20719300000002
Lúcio,Ruleset,Mystery Heroes,Offensive Assists,32.0
Lúcio,Ruleset,Mystery Heroes,Offensive Assists - Most in Game,4.0
Lúcio,Ruleset,Mystery Heroes,Defensive Assists,121.0
Lúcio,Ruleset,Mystery Heroes,Defensive Assists - Most in Game,9.0
Lúcio,Ruleset,Mystery Heroes,Critical Hits,149.0
Lúcio,Ruleset,Mystery Heroes,Critical Hits - Most in Game,9.0
Lúcio,Ruleset,Mystery Heroes,Critical Hits - Most in Life,9.0
Lúcio,Ruleset,Mystery Heroes,Self Healing,34215.485961
Lúcio,Ruleset,Mystery Heroes,Self Healing - Most in Game,2223.849234
Lúcio,Ruleset,Mystery Heroes,Melee Final Blows - Most in Game,2.0
Lúcio,Ruleset,Mystery Heroes,Healing Done,121551.76384700001
Lúcio,Ruleset,Mystery Heroes,Healing Done - Most in Game,6418.194921
Lúcio,Ruleset,Mystery Heroes,Time Spent on Fire - Most in Game,50.892281
Lúcio,Ruleset,Mystery Heroes,Hero Damage Done,42085.205862
Lúcio,Ruleset,Mystery Heroes,Hero Damage Done - Most in Game,1810.4766370000002
Lúcio,Ruleset,Mystery Heroes,Hero Damage Done - Most in Life,1810.4766370000002
Lúcio,Ruleset,Mystery Heroes,Barrier Damage Done,19971.856613
Lúcio,Ruleset,Mystery Heroes,Barrier Damage Done - Most in Game,1981.0
Lúcio,Ruleset,Mystery Heroes,Assists,120.0
Lúcio,Ruleset,Team Deathmatch,Eliminations,8.0
Lúcio,Ruleset,Team Deathmatch,Time Played,224.06175299999998
Lúcio,Ruleset,Team Deathmatch,Eliminations - Most in Life,6.0
Lúcio,Ruleset,Team Deathmatch,Most Score within one Life,619.7815820000001
Lúcio,Ruleset,Team Deathmatch,Deaths,2.0
Lúcio,Ruleset,Team Deathmatch,Final Blows,2.0
Lúcio,Ruleset,Team Deathmatch,Solo Kills,1.0
Lúcio,Ruleset,Team Deathmatch,All Damage Done - Most in Life,520.399514
Lúcio,Ruleset,Team Deathmatch,Games Played,0.722622
Lúcio,Ruleset,Team Deathmatch,Games Won,0.722622
Lúcio,Ruleset,Team Deathmatch,Score,872.1287560000001
Lúcio,Ruleset,Team Deathmatch,Weapon Accuracy - Best in Game,0.09060399999999999
Lúcio,Ruleset,Team Deathmatch,All Damage Done,745.399514
Lúcio,Ruleset,Team Deathmatch,Kill Streak - Best,6.0
Lúcio,Ruleset,Team Deathmatch,Sound Barriers Provided,4.0
Lúcio,Ruleset,Team Deathmatch,Sound Barriers Provided - Most in Game,4.0
Lúcio,Ruleset,Team Deathmatch,All Damage Done - Most in Game,745.399514
Lúcio,Ruleset,Team Deathmatch,Eliminations - Most in Game,8.0
Lúcio,Ruleset,Team Deathmatch,Final Blows - Most in Game,2.0
Lúcio,Ruleset,Team Deathmatch,Solo Kills - Most in Game,1.0
Lúcio,Ruleset,Team Deathmatch,Medals - Gold,0.722622
Lúcio,Ruleset,Team Deathmatch,Medals,0.722622
Lúcio,Ruleset,Team Deathmatch,Defensive Assists,9.0
Lúcio,Ruleset,Team Deathmatch,Defensive Assists - Most in Game,9.0
Lúcio,Ruleset,Team Deathmatch,Critical Hits,3.0
Lúcio,Ruleset,Team Deathmatch,Critical Hits - Most in Game,3.0
Lúcio,Ruleset,Team Deathmatch,Critical Hits - Most in Life,2.0
Lúcio,Ruleset,Team Deathmatch,Self Healing,834.327514
Lúcio,Ruleset,Team Deathmatch,Self Healing - Most in Game,834.327514
Lúcio,Ruleset,Team Deathmatch,Healing Done,3181.019508
Lúcio,Ruleset,Team Deathmatch,Healing Done - Most in Game,3181.019508
Lúcio,Ruleset,Team Deathmatch,Hero Damage Done,725.399514
Lúcio,Ruleset,Team Deathmatch,Hero Damage Done - Most in Game,725.399514
Lúcio,Ruleset,Team Deathmatch,Hero Damage Done - Most in Life,520.399514
Lúcio,Ruleset,Team Deathmatch,Assists,6.0
Lúcio,Ranked,Season 10,Eliminations,3.0
Lúcio,Ranked,Season 10,Time Played,437.228403
Lúcio,Ranked,Season 10,Eliminations - Most in Life,2.0
Lúcio,Ranked,Season 10,Most Score within one Life,211.803987
Lúcio,Ranked,Season 10,Deaths,9.0
Lúcio,Ranked,Season 10,All Damage Done - Most in Life,585.0
Lúcio,Ranked,Season 10,Games Played,0.680134
Lúcio,Ranked,Season 10,Score,584.161076
Lúcio,Ranked,Season 10,Weapon Accuracy - Best in Game,0.5
Lúcio,Ranked,Season 10,All Damage Done,2176.299999
Lúcio,Ranked,Season 10,Kill Streak - Best,2.0
Lúcio,Ranked,Season 10,Sound Barriers Provided,6.0
Lúcio,Ranked,Season 10,Sound Barriers Provided - Most in Game,6.0
Lúcio,Ranked,Season 10,All Damage Done - Most in Game,1810.0
Lúcio,Ranked,Season 10,Eliminations - Most in Game,3.0
Lúcio,Ranked,Season 10,Objective Kills,1.0
Lúcio,Ranked,Season 10,Objective Time,18.543001
Lúcio,Ranked,Season 10,Objective Kills - Most in Game,1.0
Lúcio,Ranked,Season 10,Objective Time - Most in Game,9.839
Lúcio,Ranked,Season 10,Medals - Bronze,1.155249
Lúcio,Ranked,Season 10,Medals - Silver,0.579616
Lúcio,Ranked,Season 10,Medals,1.734865
Lúcio,Ranked,Season 10,Defensive Assists,3.0
Lúcio,Ranked,Season 10,Defensive Assists - Most in Game,3.0
Lúcio,Ranked,Season 10,Critical Hits,3.0
Lúcio,Ranked,Season 10,Critical Hits - Most in Game,3.0
Lúcio,Ranked,Season 10,Critical Hits - Most in Life,2.0
Lúcio,Ranked,Season 10,Self Healing,1437.619613
Lúcio,Ranked,Season 10,Self Healing - Most in Game,1109.545733
Lúcio,Ranked,Season 10,Healing Done,4969.813024
Lúcio,Ranked,Season 10,Healing Done - Most in Game,4238.081763
Lúcio,Ranked,Season 10,Hero Damage Done,1216.299999
Lúcio,Ranked,Season 10,Hero Damage Done - Most in Game,950.0
Lúcio,Ranked,Season 10,Hero Damage Done - Most in Life,325.0
Lúcio,Ranked,Season 10,Barrier Damage Done,940.0
Lúcio,Ranked,Season 10,Barrier Damage Done - Most in Game,840.0
Lúcio,Ranked,Season 10,Assists,3.0
Lúcio,Ranked,Season 12,Eliminations,26.0
Lúcio,Ranked,Season 12,Time Played,2269.568061
Lúcio,Ranked,Season 12,Eliminations - Most in Life,4.0
Lúcio,Ranked,Season 12,Most Score within one Life,797.78972
Lúcio,Ranked,Season 12,Deaths,32.0
Lúcio,Ranked,Season 12,Final Blows,5.0
Lúcio,Ranked,Season 12,Solo Kills,1.0
Lúcio,Ranked,Season 12,All Damage Done - Most in Life,1295.9000019999999
Lúcio,Ranked,Season 12,Games Played,3.1171990000000003
Lúcio,Ranked,Season 12,Score,4862.894613
Lúcio,Ranked,Season 12,Weapon Accuracy - Best in Game,0.15
Lúcio,Ranked,Season 12,All Damage Done,10881.907347
Lúcio,Ranked,Season 12,Kill Streak - Best,4.0
Lúcio,Ranked,Season 12,Sound Barriers Provided,39.0
Lúcio,Ranked,Season 12,Sound Barriers Provided - Most in Game,17.0
Lúcio,Ranked,Season 12,All Damage Done - Most in Game,5230.4000320000005
Lúcio,Ranked,Season 12,Eliminations - Most in Game,9.0
Lúcio,Ranked,Season 12,Final Blows - Most in Game,2.0
Lúcio,Ranked,Season 12,Objective Kills,16.0
Lúcio,Ranked,Season 12,Objective Time,295.520013
Lúcio,Ranked,Season 12,Objective Kills - Most in Game,6.0
Lúcio,Ranked,Season 12,Objective Time - Most in Game,134.976006
Lúcio,Ranked,Season 12,Turrets Destroyed,5.0
Lúcio,Ranked,Season 12,Solo Kills - Most in Game,1.0
Lúcio,Ranked,Season 12,Medals - Bronze,1.2277959999999999
Lúcio,Ranked,Season 12,Medals - Silver,0.11245799999999999
Lúcio,Ranked,Season 12,Medals - Gold,6.2343980000000006
Lúcio,Ranked,Season 12,Medals,7.574652
Lúcio,Ranked,Season 12,Cards,1.0
